vote_average,vote_count,revenue,runtime,adult,popularity,title_length,budget,sentiment_cluster,num_production_countries,is_produced_in_US,num_spoken_languages,is_spoken_in_English,lang_en,lang_fr,lang_es,release_month,release_Friday,release_Monday,release_Saturday,release_Sunday,release_Thursday,release_Tuesday,release_Wednesday,release_1910s,release_1920s,release_1930s,release_1940s,release_1950s,release_1960s,release_1970s,release_1980s,release_1990s,release_2000s,release_2010s,release_2020s,season_Fall,season_Spring,season_Summer,season_Winter,num_genres_list,genres_list__Action_,genres_list__Adventure_,genres_list__Animation_,genres_list__Comedy_,genres_list__Crime_,genres_list__Documentary_,genres_list__Drama_,genres_list__Family_,genres_list__Fantasy_,genres_list__History_,genres_list__Horror_,genres_list__Music_,genres_list__Mystery_,genres_list__Romance_,genres_list__Science_Fiction_,genres_list__Thriller_,genres_list__War_,genres_list__Western_,revenue_log,runtime_log,popularity_log,budget_log,num_genres_list_log,num_production_countries_log,num_spoken_languages_log,title_length_log,vote_average_category
6.224,219,10219460.0,106,0,9.442,10,18000000.0,2,1,1,1,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,16.139804401623017,4.672828834461906,2.3458361349883607,16.705882371415992,3.4657359027997265,0.6931471805599453,0.6931471805599453,2.3978952727983707,1
6.089,219,587211.0,94,0,14.55,13,587211.0,0,1,1,1,1,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.283141192040933,4.553876891600541,2.744060638625243,13.283141192040933,3.044522437723423,0.6931471805599453,0.6931471805599453,2.639057329615259,1
7.703,219,2300000.0,115,0,8.615,11,2600000.0,2,1,1,1,1,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,31,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,14.648420115681892,4.7535901911063645,2.263324379040743,14.77102238760702,3.4657359027997265,0.6931471805599453,0.6931471805599453,2.4849066497880004,1
6.172,218,14702438.0,92,0,8.385,22,7000000.0,2,1,1,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.50352395635338,4.532599493153256,2.2391126700384723,15.76142084987672,2.3978952727983707,0.6931471805599453,0.6931471805599453,3.1354942159291497,1
5.851,218,46488.0,108,0,10.587,4,7000000.0,2,1,1,2,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,42,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,10.746971004451137,4.6913478822291435,2.4498837800149253,15.76142084987672,3.7612001156935624,0.6931471805599453,1.0986122886681096,1.6094379124341003,1
7.179,218,20000000.0,182,0,11.362,16,12000000.0,2,1,1,2,1,1,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,29,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.811242881518265,5.209486152841421,2.5146272512370818,16.300417291085605,3.4011973816621555,0.6931471805599453,1.0986122886681096,2.833213344056216,1
6.011,218,3572632.0,90,0,11.021,12,7000000.0,0,1,1,3,1,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,15.088813416924534,4.51085950651685,2.4866551203221174,15.76142084987672,3.044522437723423,0.6931471805599453,1.3862943611198906,2.5649493574615367,1
7.321,218,28700000.0,213,0,14.152,12,5800000.0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,31,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,17.172407715573055,5.365976015021851,2.7181325364437225,15.573368647930426,3.4657359027997265,0.6931471805599453,1.0986122886681096,2.5649493574615367,1
5.47,218,4529892.0,99,0,8.355,13,3000000.0,1,3,0,2,1,1,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15.326208876871203,4.605170185988092,2.235910959726053,14.914123179965662,3.1354942159291497,1.3862943611198906,1.0986122886681096,2.639057329615259,1
6.8,217,91000000.0,123,0,86.751,15,157800000.0,0,1,1,1,1,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.326370075470134,4.820281565605037,4.474503258292438,18.876838972713184,3.091042453358316,0.6931471805599453,0.6931471805599453,2.772588722239781,1
4.046,217,167445.0,99,0,12.113,25,10000000.0,2,2,0,1,1,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.028416190209354,4.605170185988092,2.573604104549287,16.118095750958314,3.4657359027997265,1.0986122886681096,0.6931471805599453,3.258096538021482,0
5.899,217,1952653.0,82,0,19.76,20,800000.0,2,1,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14.484700030825085,4.418840607796598,3.033028058297688,13.592368256649284,3.6888794541139363,0.6931471805599453,0.6931471805599453,3.044522437723423,1
6.8,217,364937.0,90,0,10.679,27,280379.0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.807482755122575,4.51085950651685,2.4577923572964284,12.543901104922528,2.3978952727983707,0.6931471805599453,0.6931471805599453,3.332204510175204,1
6.979,216,7800000.0,118,0,9.551,21,2000000.0,2,1,1,1,1,1,0,0,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15.86963441986494,4.77912349311153,2.356220642159955,14.508658238524095,3.044522437723423,0.6931471805599453,0.6931471805599453,3.091042453358316,1
6.734,216,14768451.0,122,0,13.937,5,5600000.0,2,1,0,4,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,27,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,16.508003841973622,4.812184355372417,2.703841356328155,15.53827733427679,3.332204510175204,0.6931471805599453,1.6094379124341003,1.791759469228055,1
7.005,216,461421559.0,147,0,17.387,17,80000000.0,2,2,0,3,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,37,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,19.949822629963776,4.997212273764115,2.9116438931717044,18.197537205138154,3.6375861597263857,1.0986122886681096,1.3862943611198906,2.8903717578961645,1
5.813,216,5127426.0,108,0,7.925,12,9466480.0,0,1,0,1,0,0,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.450114531869744,4.6913478822291435,2.188856327665703,16.063267801594936,2.3978952727983707,0.6931471805599453,0.6931471805599453,2.5649493574615367,1
5.769,216,6754898.0,116,0,7.439,21,12000000.0,1,1,1,1,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.725778577377165,4.762173934797756,2.1328638181758297,16.300417291085605,2.995732273553991,0.6931471805599453,0.6931471805599453,3.091042453358316,1
6.301,216,500000.0,106,0,18.042,3,3000000.0,0,1,0,2,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.122365377402328,4.672828834461906,2.9466470658634996,14.914123179965662,2.302585092994046,0.6931471805599453,1.0986122886681096,1.3862943611198906,1
6.7,215,18253415.0,114,0,13.998,11,20000000.0,2,1,1,1,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,29,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,16.719862798559333,4.74493212836325,2.7079168588791975,16.811242881518265,3.4011973816621555,0.6931471805599453,0.6931471805599453,2.4849066497880004,1
5.253,215,11582891.0,89,0,10.054,15,10500000.0,2,2,1,1,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.26503973986169,4.499809670330265,2.4027923534110713,16.166885910365842,2.3978952727983707,1.0986122886681096,0.6931471805599453,2.772588722239781,1
5.93,215,592565.0,103,0,12.425,6,8000000.0,2,2,1,2,1,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13.292217538192814,4.6443908991413725,2.5971186403949282,15.894952224644102,3.091042453358316,1.0986122886681096,1.0986122886681096,1.9459101490553132,1
5.57,215,94583.0,101,0,10.33,14,4500000.0,1,5,1,1,1,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.45724360754295,4.624972813284271,2.4274540750399147,15.319588176962746,3.1354942159291497,1.791759469228055,0.6931471805599453,2.70805020110221,1
5.5,215,9538948.0,96,0,15.996,13,3500000.0,2,1,1,2,1,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.070893869640678,4.574710978503383,2.8329780222525653,15.068273812173887,3.091042453358316,0.6931471805599453,1.0986122886681096,2.639057329615259,1
6.967,215,9582732.0,127,0,5.725,7,8500000.0,1,1,0,1,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,16.075473391099077,4.852030263919617,1.9058319254879028,15.955576839107596,3.713572066704308,0.6931471805599453,0.6931471805599453,2.0794415416798357,1
5.8,215,19910002.0,100,0,13.008,10,7500000.0,2,1,1,2,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,30,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16.80673282671842,4.61512051684126,2.6396285949835505,15.830413711839864,3.4339872044851463,0.6931471805599453,1.0986122886681096,2.3978952727983707,1
7.381,214,3373000.0,118,0,9.742,25,1558000.0,2,1,1,1,1,1,0,0,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15.031313410515727,4.77912349311153,2.3741612914832677,14.258914147261148,3.044522437723423,0.6931471805599453,0.6931471805599453,3.258096538021482,1
5.722,214,32251.0,86,0,7.665,8,6000000.0,2,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.381335335804913,4.465908118654584,2.1592919231675696,15.607270193858982,2.302585092994046,0.6931471805599453,0.6931471805599453,2.1972245773362196,1
6.7,214,22428990.0,126,0,10.976,13,20000000.0,1,3,1,2,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16.925864921088664,4.844187086458591,2.4829046471173273,16.811242881518265,3.091042453358316,1.3862943611198906,1.0986122886681096,2.639057329615259,1
6.079,214,73839240.0,116,0,8.853,38,27000000.0,2,1,1,1,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.11740086912446,4.762173934797756,2.2877759773403374,17.11134746100564,2.995732273553991,0.6931471805599453,0.6931471805599453,3.6635616461296463,1
6.329,214,11715321.0,113,0,14.142,9,8000000.0,1,1,1,1,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.276408115675192,4.736198448394496,2.7174723396811147,15.894952224644102,2.3978952727983707,0.6931471805599453,0.6931471805599453,2.302585092994046,1
5.544,214,1891907.0,105,0,9.422,6,1686858.0,1,1,0,2,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,30,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14.453096401618877,4.663439094112067,2.343918956487023,14.338378777714981,3.4339872044851463,0.6931471805599453,1.0986122886681096,1.9459101490553132,1
6.794,214,18750246.0,91,0,12.131,13,6000000.0,0,1,1,1,1,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.74671748362726,4.5217885770490405,2.574975846876868,15.607270193858982,2.995732273553991,0.6931471805599453,0.6931471805599453,2.639057329615259,1
5.371,214,4398989.0,95,0,10.873,19,6000000.0,0,1,1,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.296885527084354,4.564348191467836,2.474266914683655,15.607270193858982,3.091042453358316,0.6931471805599453,1.0986122886681096,2.995732273553991,1
5.598,214,74865517.0,122,0,14.897,2,7000000.0,2,1,1,1,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.131203968651104,4.812184355372417,2.7661304121787347,15.76142084987672,3.091042453358316,0.6931471805599453,0.6931471805599453,1.0986122886681096,1
6.107,214,1800000.0,96,0,10.676,17,20170000.0,0,3,1,6,1,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,36,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,14.403297778421795,4.574710978503383,2.4575354529918685,16.819706959508974,3.6109179126442243,1.3862943611198906,1.9459101490553132,2.8903717578961645,1
6.35,214,908847.0,99,0,9.868,17,8000000.0,0,1,1,1,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.71993314245567,4.605170185988092,2.385822691564101,15.894952224644102,2.995732273553991,0.6931471805599453,0.6931471805599453,2.8903717578961645,1
6.194,214,2100000.0,114,0,8.536,17,4258000.0,2,1,1,1,1,1,0,0,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,14.557448378884015,4.74493212836325,2.255074110322994,15.264310359287578,3.4657359027997265,0.6931471805599453,0.6931471805599453,2.8903717578961645,1
6.4,214,31678778.0,164,0,11.689,16,20000000.0,0,1,1,2,1,1,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17.271157582501083,5.10594547390058,2.5407354764147776,16.811242881518265,3.4339872044851463,0.6931471805599453,1.0986122886681096,2.833213344056216,1
4.859,213,6069605.0,91,0,9.311,20,22000000.0,2,2,1,1,1,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.618804251538531,4.5217885770490405,2.3332112865358066,16.906553056777135,3.044522437723423,1.0986122886681096,0.6931471805599453,3.044522437723423,0
6.592,213,2000000.0,81,0,15.805,31,25000.0,2,2,1,2,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14.508658238524095,4.406719247264253,2.821676461177069,10.12667110305036,3.4011973816621555,1.0986122886681096,1.0986122886681096,3.4657359027997265,1
6.995,213,1145404.0,88,0,12.071,12,3700000.0,1,1,1,1,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,61,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,13.951268844219602,4.48863636973214,2.5703960358034146,15.123843647884687,4.127134385045092,0.6931471805599453,0.6931471805599453,2.5649493574615367,1
5.63,213,19643086.0,111,0,10.685,6,40000000.0,0,1,1,1,1,1,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.793236027765303,4.718498871295094,2.4583059679908215,17.50439003707821,3.1354942159291497,0.6931471805599453,0.6931471805599453,1.9459101490553132,1
5.8,213,23321954.0,145,0,9.703,9,24000000.0,0,1,0,1,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.964905749551935,4.983606621708336,2.3705240760022384,16.993564429978885,2.3978952727983707,0.6931471805599453,0.6931471805599453,2.302585092994046,1
5.768,213,6342668.0,102,0,12.143,10,3000000.0,0,1,1,1,1,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.662810215745047,4.634728988229636,2.575889297499871,14.914123179965662,3.044522437723423,0.6931471805599453,0.6931471805599453,2.3978952727983707,1
5.507,213,4884663.0,100,0,13.817,18,12000000.0,2,1,1,1,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15.401611059107761,4.61512051684126,2.6957751702265975,16.300417291085605,3.4011973816621555,0.6931471805599453,0.6931471805599453,2.9444389791664403,1
6.315,213,284785.0,83,0,11.449,19,800000.0,1,2,1,1,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,39,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,12.559493300008327,4.430816798843313,2.5216402983996486,13.592368256649284,3.6888794541139363,1.0986122886681096,0.6931471805599453,2.995732273553991,1
6.571,212,46396427.0,151,0,18.456,7,11000000.0,0,1,0,2,1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,17.65273303147454,5.0238805208462765,2.9681555057837565,16.213405921671733,3.713572066704308,0.6931471805599453,1.0986122886681096,2.0794415416798357,1
5.722,212,3661757.0,96,0,9.144,8,6000000.0,2,1,0,1,1,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,28,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,15.113453917925897,4.574710978503383,2.31688239769487,15.607270193858982,3.367295829986474,0.6931471805599453,0.6931471805599453,2.1972245773362196,1
4.742,212,35000000.0,81,0,9.002,8,5500000.0,2,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,31,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.370858648025116,4.406719247264253,2.302785072996712,15.520258832020865,3.4657359027997265,0.6931471805599453,0.6931471805599453,2.1972245773362196,0
5.5,212,6770587.0,100,0,13.503,7,8000000.0,2,1,1,1,1,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,15.728098494883506,4.61512051684126,2.674355524578113,15.894952224644102,3.713572066704308,0.6931471805599453,0.6931471805599453,2.0794415416798357,1
5.8,212,15942628.0,108,0,10.13,11,12000000.0,2,1,1,1,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.58450714871794,4.6913478822291435,2.4096441652874536,16.300417291085605,3.58351893845611,0.6931471805599453,0.6931471805599453,2.4849066497880004,1
6.927,211,5700000.0,119,0,8.301,13,6100000.0,2,1,1,1,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,15.555976908243359,4.787491742782046,2.23012192126033,15.623799493077952,3.044522437723423,0.6931471805599453,0.6931471805599453,2.639057329615259,1
6.261,211,36000000.0,152,0,12.123,26,4000000.0,2,1,1,2,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,17.399029524198163,5.030437921392435,2.5743664159141497,15.201805169084134,3.4339872044851463,0.6931471805599453,1.0986122886681096,3.295836866004329,1
6.232,211,7029858.0,97,0,7.549,12,1700000.0,0,1,0,1,0,0,1,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.765677206686702,4.584967478670572,2.145814317044097,14.346139397261565,3.1354942159291497,0.6931471805599453,0.6931471805599453,2.5649493574615367,1
5.9,210,1742215.0,124,0,11.745,17,5692172.0,1,1,0,1,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14.370668424115367,4.8283137373023015,2.5451390378280787,15.554602631264792,3.044522437723423,0.6931471805599453,0.6931471805599453,2.8903717578961645,1
6.014,210,91549.0,93,0,12.758,15,1000000.0,2,2,1,1,1,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11.424640550102657,4.543294782270004,2.6216204731038224,13.815511557963774,3.091042453358316,1.0986122886681096,0.6931471805599453,2.772588722239781,1
5.636,210,6399.0,99,0,13.098,42,25000000.0,1,3,0,1,1,1,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,34,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.764053269347762,4.605170185988092,2.646032943351684,17.034386422832473,3.5553480614894135,1.3862943611198906,0.6931471805599453,3.7612001156935624,1
6.7,210,12500000.0,208,0,14.335,13,6000000.0,1,2,1,3,1,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,38,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,16.341239282272525,5.342334251964811,2.730137797566215,15.607270193858982,3.6635616461296463,1.0986122886681096,1.3862943611198906,2.639057329615259,1
5.2,209,1576687.0,94,0,9.546,16,26350000.0,2,2,1,2,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.270837002363859,4.553876891600541,2.355746641108278,17.08697887090231,2.995732273553991,1.0986122886681096,1.0986122886681096,2.833213344056216,1
6.333,209,2372903.0,121,0,11.64,22,35000000.0,2,3,0,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,51,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,14.67962507947947,4.804021044733257,2.5368663887187113,17.370858648025116,3.9512437185814275,1.3862943611198906,1.0986122886681096,3.1354942159291497,1
6.689,209,15795189.0,99,0,14.184,15,10000000.0,0,1,1,1,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.575216021269114,4.605170185988092,2.720242241867572,16.118095750958314,2.4849066497880004,0.6931471805599453,0.6931471805599453,2.772588722239781,1
4.74,209,6980986.0,92,0,13.674,44,900000.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.758700868753412,4.532599493153256,2.6860772202918026,13.710151153416941,2.3978952727983707,0.6931471805599453,0.6931471805599453,3.8066624897703196,0
7.1,209,7500000.0,131,0,13.866,11,6000000.0,2,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,43,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15.830413711839864,4.882801922586371,2.699076726303102,15.607270193858982,3.784189633918261,0.6931471805599453,0.6931471805599453,2.4849066497880004,1
6.115,209,29967750.0,89,0,10.558,8,20000000.0,2,1,1,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,29,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,17.2156323947687,4.499809670330265,2.447377837895586,16.811242881518265,3.4011973816621555,0.6931471805599453,1.3862943611198906,2.1972245773362196,1
7.0,209,2800000.0,83,0,10.462,20,750000.0,2,1,1,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,14.845130332288226,4.430816798843313,2.4390372161295457,13.527829818844937,3.5263605246161616,0.6931471805599453,0.6931471805599453,3.044522437723423,1
4.818,209,771317.0,101,0,14.12,11,447524.0,0,2,1,1,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.555856018872653,4.624972813284271,2.716018370751387,13.011487681058393,2.995732273553991,1.0986122886681096,0.6931471805599453,2.4849066497880004,0
